,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,total_funded,aum_AC_EQUITY,aum_AC_FIXED_INCOME_MUNI,aum_AC_FIXED_INCOME_TAXABLE,aum_AC_TARGET,aum_P_CEF,aum_P_MF,aum_P_SMA,total_sales,new_sales,newly_funded
6975,2,12,2,0,2,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,100000,13000,0
6976,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3004.43,51.87,0
6977,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6978,261,31,0,0,9,3,0,0,2,2,0,0,10,2,645650.39,2,31831.29,0,0,661665.64,0,0,0,83256.29,96845.96,2
6979,5,2,2,1,3,2,2,1,2,2,1,1,10,2,0,1,138436.63,163331.59,0,0,0,261855.79,0,40428.6,769.73,0
6980,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,37303.8,0,0,0,0,0,0,0
6981,0,1,0,0,0,1,0,0,0,1,0,0,1,1,4385.63,0,0,8296.57,0,0,0,4385.63,0,0,0,0
6982,108,244,16,30,8,13,5,9,2,4,1,2,14,1,0,0,0,593514.15,0,0,0,367713.345,0,1062158.025,173572.47,0
6983,6,0,0,0,3,0,0,0,1,0,0,0,2,1,15566.36,3,38305.91,0,0,0,0,15566.36,0,10491,37050,0
6984,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.73,0,0
6985,26,44,0,1,3,3,0,1,3,3,0,1,2,1,25890.265,1,0,2657.19,0,0,0,25890.265,0,41256.65,22310.88105,0
6986,0,0,0,0,0,0,0,0,0,0,0,0,3,2,23792.56,0,0,125705.63,0,0,214875,0,0,0,0,0
6987,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50000,0,50000,0,0,0,0,0,50000,0,0,0
6988,591,297,23,3,3,3,1,1,3,3,1,1,3,2,0,2,8723.4,83338.885,0,0,0,0,0,1245752.475,2659393.85,0
6989,3,17,0,0,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2027.635,4037.4,0
6990,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26786.13,0,26786.13,0,0,0,0,26786.13,0,0,0,0
6991,0,3,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,0,19637.84,0,0,0,11475.12,0,372,0
6992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4858.86,1
6993,0,0,0,0,0,0,0,0,0,0,0,0,2,1,27285.31,0,27285.31,0,0,0,0,12342.44,14942.87,0,0,0
6994,24,22,7,5,2,1,2,1,2,1,2,1,2,1,0,1,37295.71,0,0,0,0,0,0,361427.645,100818.62,0
6995,2,1,0,0,1,1,0,0,1,1,0,0,10,2,1488172.438,0,0,37653.71425,1474088.993,0,1474088.993,36584.10789,0,81500.01585,490807.9143,2
6996,17,0,0,0,1,0,0,0,1,0,0,0,2,2,176259.09,0,0,188058.75,344.16,7329.83,188058.75,0,0,4212.95,3159.88,0
6997,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6998,1,0,1,0,1,0,1,0,1,0,1,0,1,1,21642.86,0,18769.76,2873.1,0,0,0,21642.86,0,15573.29,0,0
6999,1,9,0,2,1,3,0,2,1,2,0,2,4,0,0,0,0,0,0,0,0,0,91116.265,301.61,3015.69,0
7000,2,0,0,0,1,0,0,0,1,0,0,0,2,2,65299.96,0,6511.63,62380.52,0,0,0,65299.96,0,2805.04,0,0
7001,2,0,0,0,1,0,0,0,1,0,0,0,0,0,293.22,1,293.22,0,0,0,0,293.22,0,293.22,0,0
7002,0,8,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7003,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9573,0,0,0,9573,0,0,9573,0,0,21294.72,2
7004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463289.2427,1
7005,14,97,1,0,1,3,1,0,1,3,1,0,2,1,74406.125,0,0,0,0,0,0,74406.125,0,54497.5475,31629.695,0
7006,4,5,0,0,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1889.81,1932.81,0
7007,0,0,0,0,0,0,0,0,0,0,0,0,3,2,78970.98,0,58376.42,20594.56,0,0,0,78970.98,0,0,0,0
7008,27,33,5,3,1,1,1,1,1,1,1,1,2,1,511680.42,0,849231.13,0,0,0,0,0,0,137768.13,39386.77,0
7009,3,2,0,1,1,2,0,1,1,1,0,1,6,2,109590.38,0,78603.91,30986.47,0,0,0,32522.495,77067.885,18500,0,0
7010,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,14841.32,0,0,0,143611.98,0,34062.38,0
7011,0,0,0,0,0,0,0,0,0,0,0,0,2,2,34432.65,0,10881.13,0,63896.85,0,0,34432.65,0,0,125847.91,0
7012,3,0,1,0,2,0,1,0,2,0,1,0,7,0,0,1,0,0,769.336392,0,0,42379.20505,0,19100.83639,99081.98081,0
7013,0,51,0,25,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1778.4,14778.4,0
7014,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,0,1,0,1,0,1,0,1,0,1,0,1,7,2,64538.8301,0,68186.915,0,15562.6201,0,0,0,95527.8,0,0,0
7016,0,1,0,0,0,1,0,0,0,1,0,0,5,2,1338091.82,0,0,1339465.895,36178.095,0,0,1292228.865,0,0,7793.495,1
7017,70,188,6,1,5,6,3,1,3,3,2,1,2,1,0,0,67096.38,0,0,0,0,0,0,208517.54,146698.97,0
7018,1,3,1,1,1,1,1,1,1,1,1,1,5,3,242720.185,0,13150,205170.185,24400,0,0,242720.185,0,51500,7930,1
7019,1,0,1,0,1,0,1,0,1,0,1,0,2,2,41682.35,1,19361.68,22320.67,0,0,0,22320.67,0,29993.5,0,0
7020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8070.62,0,0,0,0,0,0,14371.56,0
7021,0,2,0,1,0,2,0,1,0,1,0,1,6,3,132750.365,0,84526.115,13770.045,34454.205,0,0,132750.365,0,0,294889,1
7022,1,2,0,0,1,2,0,0,1,2,0,0,1,1,1878.99,1,0,16804.45,0,0,0,1878.99,0,125,8303,0
7023,27,0,20,0,2,0,2,0,1,0,1,0,3,2,1016997.77,0,979954.75,37043.02,0,0,0,1016997.77,0,526617.29,287953.43,0
7024,16,2,0,0,6,1,0,0,3,1,0,0,3,1,12734.465,6,182.335,0,12007.63,544.5,0,11892.965,0,12899.385,28372.26,1
7025,24,333,22,205,2,3,2,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,875170,1500,0
7026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502,0,0,1502,0,0,0,1502,0,0,625,0
7027,9,27,8,12,3,7,3,4,2,3,2,2,9,3,3308159.1,0,320998.08,2782122.94,0,0,0,3308159.1,0,240242.38,3439886.6,1
7028,8,3,7,3,1,1,1,1,1,1,1,1,1,1,74726.68,0,0,0,74726.68,0,0,74726.68,0,95000,4000,0
7029,0,0,0,0,0,0,0,0,0,0,0,0,2,2,137344.25,0,49717.27,0,0,0,0,0,137344.25,0,0,0
7030,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6082906.185,0,421973.9,728814.91,4932117.375,0,0,5660932.285,421973.9,0,0,0
7031,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9021,0,0,0,9021,0,9021,0,0,0,0,0
7032,6,34,0,0,1,1,0,0,1,1,0,0,1,1,7880.035,0,2139.815,0,5740.22,0,0,7880.035,0,716,14605.21,0
7033,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10443.62,0,0,0,0,0,3284.51,1
7034,0,0,0,0,0,0,0,0,0,0,0,0,3,2,513857.8,0,493982.8,19875,0,0,0,513857.8,0,0,0,0
7035,51,16,2,0,8,5,1,0,4,2,1,0,4,2,76614.87,8,35357.67,44566.47,0,598.41,0,76016.46,0,127090.55,137040.53,1
7036,33,57,1,2,4,9,1,2,3,3,1,2,3,2,0,1,0,221689.645,18455.73421,0,0,0,0,49046.21602,349049.7932,4
7037,0,0,0,0,0,0,0,0,0,0,0,0,1,1,77842.5,0,0,0,77842.5,0,77842.5,0,0,0,0,0
7038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7039,0,0,0,0,0,0,0,0,0,0,0,0,2,1,270630,0,0,0,270630,0,270630,0,0,0,0,0
7040,0,2,0,2,0,1,0,1,0,1,0,1,3,1,0,0,0,0,15049.5,0,0,0,0,0,0,0
7041,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7781.758413,0,0,17279.09525,0,0,0,7781.758413,0,0,299369.0487,2
7042,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7043,2,1,0,0,1,1,0,0,1,1,0,0,0,1,8480.98,0,7371.45,0,1109.53,0,0,8480.98,0,117.11,0,0
7044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155.93,0,1155.93,0,0,0,0,1155.93,0,0,0,0
7045,0,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7046,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5602,0,0,0,0,0,0,5602,15076,0
7047,0,1,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,6222.8699,0,0,0,0,0,0,0
7048,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7049,2,0,0,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,11670.16,16422.6,1
7050,30,43,2,1,4,3,1,1,2,1,1,1,3,2,996953.4712,0,157412.93,839540.5412,0,0,0,0,1009717.506,48844.99371,47277.55695,0
7051,1,1,0,1,1,1,0,1,1,1,0,1,2,1,0,1,8774.86,0,0,0,0,0,0,942.55,12598.45,4
7052,326,455,69,126,3,5,3,3,1,1,1,1,6,2,30222068.27,0,30305391.11,0,0,0,0,1654680.683,28567387.59,13162172.68,10839403.68,1
7053,187,49,122,9,7,7,5,5,4,2,3,2,9,3,3174503.17,2,5797519.705,0,38741.62,0,0,2070751.925,1103751.245,6683006.3,3363902.001,3
7054,63,50,14,2,7,6,4,1,3,2,1,1,19,2,1979274.597,1,0,2006851.718,200877.162,0,0,0,2344133.559,936715.2718,235398.802,1
7055,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7056,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150299.88,0,150299.88,0,0,0,0,0,150299.88,0,0,0
7057,0,6,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7058,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059,0,0,0,0,0,0,0,0,0,0,0,0,1,1,127130,0,127130,0,0,0,0,0,127130,0,0,0
7060,0,0,0,0,0,0,0,0,0,0,0,0,4,3,357096.07,0,144423.15,0,10185,0,19885,0,337211.07,0,0,0
7061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206.688695,3
7062,52,175,30,4,3,4,3,2,1,1,1,1,8,1,4464428.485,0,0,4617963.475,0,0,0,1333798.45,3130630.035,1553052.04,676681.23,0
7063,1,0,0,0,1,0,0,0,1,0,0,0,2,1,26148.9,0,24942.87,1206.03,0,0,0,26148.9,0,1112.59,0,0
7064,4,20,0,0,2,3,0,0,2,2,0,0,4,2,74378.9657,1,0,59904.5268,15945.0739,0,0,74378.9657,0,7173,0,0
7065,3,4,0,1,2,4,0,1,1,2,0,1,6,3,1161172.88,0,497256.02,263850,5000,0,0,1161172.88,0,8022.87,0,0
7066,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10647.45,0,10647.45,0,0,0,0,10647.45,0,0,0,0
7067,4,5,1,2,2,2,1,2,1,1,1,1,3,1,719361.7725,0,0,731803.241,0,0,0,719361.7725,0,19995.83355,1666.5,0
7068,4,31,0,30,1,2,0,2,1,2,0,2,2,1,0,1,0,71209.32,0,0,0,0,0,1684.08,0,0
7069,7,5,0,0,1,1,0,0,1,1,0,0,3,2,0,0,48595.75,133711.92,0,0,0,0,0,1353.97,35574.555,2
7070,1,0,1,0,1,0,1,0,1,0,1,0,1,1,45000,1,45000,0,0,0,0,45000,0,45000,25000,0
7071,0,0,0,0,0,0,0,0,0,0,0,0,1,1,313332.07,0,0,313332.07,0,0,0,0,313332.07,0,0,0
7072,1,9,0,0,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1123.98,7906.47,0
7073,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1656.62,135.51,0,0,0,0,0,0,0
7074,101,76,14,1,13,10,9,1,3,5,2,1,12,4,2588296.116,8,65588.66,1863850.584,0,511382.45,0,2368134.536,220166.23,1919203.054,700739.0417,4
7075,0,15,0,0,0,3,0,0,0,3,0,0,2,1,0,0,0,2370.29,37998.46,0,0,0,0,0,8214.18,1
7076,22,21,2,2,3,3,2,1,2,2,2,1,4,1,0,1,0,0,0,0,0,0,0,147853.605,25800.615,3
7077,5,5,2,2,2,3,2,2,2,3,2,2,3,1,0,1,0,37980.63333,0,0,19723.0275,0,0,100441.2815,208098.738,1
7078,2,20,1,10,2,3,1,2,1,2,1,2,2,0,0,2,0,0,0,0,0,0,0,21588,0,0
7079,54,5,0,0,2,1,0,0,1,1,0,0,3,1,63019.23,0,63019.23,0,0,0,0,63019.23,0,10992.13,10253.04,0
7080,3,5,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,849.575,0,0
7081,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9050.41,0,9050.41,0,0,0,0,9050.41,0,0,0,0
7082,12,0,0,0,1,0,0,0,1,0,0,0,0,0,401.55,0,401.55,0,0,0,0,401.55,0,332.06,1765.77,1
7083,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1877110.39,0,0,1254633.14,0,0,0,0,1877110.39,0,0,0
7084,11,22,1,2,3,4,1,2,3,4,1,2,6,3,365930.23,0,42588.25,235225.58,0,0,0,365930.23,0,38168.75,1214.51,0
7085,50,29,2,9,4,6,2,3,2,2,2,2,3,1,0,1,0,0,5030.9,0,0,0,0,179018.7,110564.32,0
7086,23,31,10,7,3,4,2,2,3,3,2,2,4,3,922883.54,0,403504,337499.83,181879.71,0,0,922883.54,0,402053.91,225155.34,0
7087,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,611.02,1313.1,0
7088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953462.58,2
7089,5,13,0,0,2,3,0,0,2,3,0,0,0,0,0,0,163.75,72.57,0,0,0,0,0,2134.62,10436.37,0
7090,0,0,0,0,0,0,0,0,0,0,0,0,3,2,106174.26,0,0,0,19770,0,19770,0,607094.75,0,0,0
7091,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1629775.8,0,0,1629775.8,0,0,0,0,1629775.8,0,0,0
7092,22,30,2,0,2,2,1,0,2,2,1,0,2,2,123147.4021,0,21847.39757,0,0,0,0,123147.4021,0,83069.93376,9324.725,0
7093,27,92,5,5,3,4,2,3,2,3,2,3,1,0,0,2,0,0,0,0,0,0,0,156989.64,266976.38,0
7094,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16075.6956,1
7096,56,2,0,0,1,1,0,0,1,1,0,0,2,2,59756.98,0,29172.62,0,0,0,0,29172.62,30584.36,8427.95,8505.54,0
7097,78,51,4,0,6,5,4,0,3,3,2,0,7,3,239254.14,2,105559.48,109767.59,23927.07,0,0,239254.14,0,99621.39,74560.22,0
7098,4,2,2,0,2,2,1,0,2,2,1,0,1,1,23975.33,1,51865.59,0,0,0,0,23975.33,0,39500,7000,0
7099,2,1,0,0,1,1,0,0,1,1,0,0,0,0,3550.4,1,0,0,3586.07,0,0,3550.4,0,4957.48,461.52,0
7100,58,6,7,1,5,3,1,1,2,2,1,1,6,2,598520.8,0,23039.55,576452.31,0,0,0,598520.8,0,238445.28,9162755.365,0
7101,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6000,0,0
7102,214,72,0,0,1,1,0,0,1,1,0,0,1,1,622590.64,0,0,0,657819.1,0,0,622590.64,0,101924.83,25886.86,0
7103,49,30,2,3,5,5,2,2,3,3,1,1,11,2,4222311.058,0,892564.1794,3655954.745,0,0,0,4535165.108,0,62249.015,28940.115,0
7104,136,258,99,57,12,9,12,8,3,3,3,3,15,3,8884594.76,2,0,9048355.97,656385.6,0,0,11721174.64,0,3879467.75,1823994.75,1
7105,6,71,5,28,1,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,84525.87,0,0
7106,3,1,0,0,1,1,0,0,1,1,0,0,4,2,2536855.755,0,3245734.845,43080.58,0,0,0,86830.465,2450025.29,22077.895,0,0
7107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7108,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,518.13,0,0,0,0,25000,0,0
7109,2,0,1,0,1,0,1,0,1,0,1,0,3,2,99061.81,0,0,80026.75,19035.06,0,0,99061.81,0,65688.78,0,0
7110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13231.82,2
7111,12,4,8,3,3,1,3,1,1,1,1,1,4,3,240158.74,2,13500,209658.74,17000,0,0,240158.74,0,261369.555,370735.46,0
7112,3,1,0,0,1,1,0,0,1,1,0,0,1,1,15129.85,0,0,15000,129.85,0,0,15129.85,0,40.74,1175712.47,11
7113,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8369.74,0,0,0,0,0,0,8369.74,0,0,0,0
7114,0,2,0,0,0,1,0,0,0,1,0,0,3,2,48684.75,0,29678.37,20745.38,0,0,0,48684.75,0,0,18743,1
7115,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7116,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.27,0,0,569.08,0,0,0,147.27,0,0,0,0
7118,0,0,0,0,0,0,0,0,0,0,0,0,1,1,130275.7804,0,130275.7804,0,0,0,0,0,130275.7804,0,0,0
7119,35,27,16,9,4,5,2,4,2,2,1,2,10,3,4874097.73,0,638265.82,3932590.92,314547.37,0,326807.55,3162084.21,1248186.98,667147.6,345431.8,2
7120,1,4,1,0,1,2,1,0,1,1,1,0,1,1,8167.5,1,0,20000,0,0,0,8167.5,0,20000,84214.92,0
7121,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7122,7,1,1,1,3,1,1,1,2,1,1,1,3,1,0,3,0,23923.99,0,0,0,6167.89,0,27822.87,52743.95,2
7123,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7124,0,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,1400,0
7125,0,6,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,112.87,8973.72,0
7126,9,6,0,0,3,3,0,0,1,1,0,0,2,2,23977.63,3,81642.3,0,108051.31,0,0,23977.63,0,208772.13,214940.6,0
7127,11,17,5,2,2,2,1,1,2,2,1,1,2,2,210430.12,0,15069.745,0,205714.235,0,0,210430.12,0,84223,128362.82,0
7128,3,31,0,1,3,9,0,1,1,2,0,1,11,2,1879864.067,0,21884.65069,1860652.349,0,0,0,96378.06744,1783486,2236.199691,175,1
7129,0,0,0,0,0,0,0,0,0,0,0,0,1,1,419469.02,0,419469.02,0,0,0,0,0,419469.02,0,0,0
7130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801.5,0,4801.5,0,0,0,0,0
7131,4,3,3,1,3,2,2,1,3,2,2,1,4,3,772833.2498,3,23973.10672,0,129159.8498,0,0,79222.9821,43610.26775,682058.1225,0,0
7132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.67,0,0,0,0,0,0,0,0
7133,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16005,0,14550,0,1455,0,16005,0,0,0,0,0
7134,3,88,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2964.93,0,0
7135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144000,2
7136,0,0,0,0,0,0,0,0,0,0,0,0,2,2,31953.025,0,20391.145,11561.88,0,0,0,31953.025,0,0,0,0
7137,75,35,40,26,10,8,10,7,3,3,3,3,14,3,1897212.57,2,348033.18,1051546.84,497632.55,0,0,1897212.57,0,1438400,1008280,0
7138,21,4,0,0,1,1,0,0,1,1,0,0,1,1,6325.86,0,6325.86,0,0,0,0,6325.86,0,14274.07,28071.65,0
7139,7,4,3,2,2,2,1,1,2,2,1,1,5,2,303647.785,0,0,20553.65,303235.86,0,0,303647.785,0,346920.36,75249.51,0
7140,32,10,1,0,2,3,1,0,1,1,1,0,6,2,346108.6455,0,62266.88182,284745.89,0,0,0,267832.4739,78276.1716,67938.15884,152617.58,1
7141,8,1,6,0,6,1,5,0,2,1,2,0,5,2,278174.105,6,21500,256674.105,0,0,0,105500,172674.105,282253.945,406208.165,4
7142,3,5,0,0,1,3,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,572.14,7202.19,1
7143,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,20141.49,0,0,0,0,0,0,0,0
7144,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125594.99,1
7145,73,31,0,0,5,1,0,0,2,1,0,0,5,2,321808,1,100646,966.22,0,220195.78,0,101612.22,0,58330.11,38325.35,0
7146,3,39,0,18,1,1,0,1,1,1,0,1,1,1,22467.97,0,4199.25,0,74936.44,0,0,22467.97,0,9117.68,0,0
7147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.53,0,313.53,0,0,0,0,313.53,0,0,0,0
7148,48,8,14,2,5,4,3,1,2,2,2,1,6,2,4022923.51,2,182195.155,3870473.58,0,0,0,45101.39,3977822.12,666090.215,702381.14,0
7149,0,0,0,0,0,0,0,0,0,0,0,0,1,1,132243.63,0,132243.63,0,0,0,0,0,132243.63,0,0,0
7150,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,275587.97,0,0,0,305913,0,0,0,149774.76,1
7151,85,209,2,0,3,5,1,0,2,2,1,0,2,2,43501.9155,1,0,5973.433768,37528.48173,0,0,43501.9155,0,155160.599,5995.542202,0
7152,6,1,4,0,2,1,1,0,2,1,1,0,1,1,2909313.26,1,0,2907098.75,2214.51,0,0,1131.76,2908181.5,2908310.875,3188.395,0
7153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,1
7154,6,21,0,4,1,3,0,2,1,3,0,2,6,3,565072.78,0,63175.6,313636.54,0,0,0,565072.78,0,17062.6,191159.07,0
7155,30,37,2,9,5,8,2,4,3,3,1,2,9,3,2830806.295,1,380651.4,2327495.415,122659.48,0,0,2830806.295,0,89142.95,118498.08,0
7156,0,0,0,0,0,0,0,0,0,0,0,0,3,2,718428.65,0,537560.53,0,236400,0,236400,0,0,0,0,0
7157,3,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11466.22,5646.16,0
7158,1,2,0,0,1,1,0,0,1,1,0,0,1,1,6296.6,1,205.69,0,6090.91,0,0,6296.6,0,6090.91,1900,0
7159,67,5,0,2,4,5,0,2,2,2,0,1,5,2,5691242.865,2,5345743.945,0,0,0,0,0,5919002.692,4832.453679,11049.48161,0
7160,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19194.99,0,0,19194.99,0,0,0,19194.99,0,0,0,0
7161,9,16,0,0,4,5,0,0,3,3,0,0,6,1,0,0,67502.885,0,0,0,0,0,0,2474.735,185661.975,1
7162,28,9,1,0,3,3,1,0,3,3,1,0,6,2,58359.75,0,154800.04,0,0,0,0,301292.93,0,53967.59,1250.68,0
7163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.73,0,430.73,0,0,0,0,430.73,0,0,0,0
7164,75,279,3,1,6,6,2,1,3,3,2,1,7,2,113809.5792,0,81429.68593,0,104793.7293,0,0,113809.5792,0,214908.176,29570.46313,0
7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587.27,1
7166,26,8,0,1,4,3,0,1,2,2,0,1,4,1,140160.95,1,4899.585,135261.365,0,0,0,140160.95,0,14477.605,20675.48,0
7167,25,21,3,4,2,2,1,1,1,1,1,1,4,1,73592.52,1,69055.52,0,0,0,0,8297.03,65295.49,83668.49,34814.55,0
7168,174,212,0,9,5,5,0,2,3,3,0,2,5,2,3218864.958,0,0,3098446.546,439472.629,0,0,255512.0947,2963352.863,102298.1901,559872.1891,0
7169,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7170,3,1,1,1,1,1,1,1,1,1,1,1,5,2,524517.71,0,32524.005,491993.705,0,0,0,129517.71,395000,55969.18,0,0
7171,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000,0,0,25000,0,0,0,25000,0,0,0,0
7172,3,1,1,0,1,1,1,0,1,1,1,0,3,2,184551.0634,1,165968.5184,18582.545,0,0,0,18582.545,0,52134.215,2298.560225,0
7173,14,8,0,0,2,2,0,0,1,1,0,0,2,2,57545.24,1,0,0,0,50052.13,0,57545.24,0,15731.55,29408.73,4
7174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4077.05,0,0,0,4077.05,0,0,4077.05,0,0,0,0
7175,11,21,0,0,2,2,0,0,1,1,0,0,1,1,10073.07,1,10073.07,0,0,0,0,10073.07,0,2970.23,1415.78,0
7176,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8905,0,3761,0,0,0,0,0,8905,0,0,0
7177,3,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,23375.82243,0,0,0,0,24925.82243,650.465,1
7178,2,1,0,0,1,1,0,0,1,1,0,0,0,0,954.34,1,954.34,0,0,0,0,954.34,0,1177.88,3268.35,0
7179,0,7,0,3,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,265.65,1647.9,0
7180,1,14,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,675.58,0,0,0,709.375,0,0
7181,9,6,0,0,1,1,0,0,1,1,0,0,1,1,36765.2,0,36765.2,0,0,0,0,36765.2,0,10487.77,8565.06,0
